34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
35,portugal,"Путёвки в Португалию",35.jpg,"Португалия – небольшая европейская страна, омывающаяся Атлантическим Океаном. Несмотря на то, что Португалия граничит с Испанией, и, кажется, туристов тут должно быть не меньше, пребывание здесь рассчитано на толстые “кошельки” и путешественников тут можно вовсе не встретить. ","<p>Португалия – небольшая европейская страна, омывающаяся Атлантическим Океаном. Несмотря на то, что Португалия граничит с Испанией, и, кажется, туристов тут должно быть не меньше, пребывание здесь рассчитано на толстые “кошельки” и путешественников тут можно вовсе не встретить. </p><h3>ЗАЧЕМ ЕХАТЬ В ПОРТУГАЛИЮ</h3><p>Обустроенные пляжи позволяют насладиться комфортным отдыхом семьям с маленькими детьми, чистая вода в океане дает возможность ценителям дайвинга увидеть необыкновенный подводный мир, старые европейские улочки, крепости, соборы привлекают внимание любителей истории, запахи апельсиновых и эвкалиптовых деревьев повсюду понравятся туристам, любящим свежий воздух и красивый вид. </p><h3>КОГДА ЕХАТЬ В ПОРТУГАЛИЮ</h3><p>Португалии характерен средиземноморский субтропический климат, поэтому лето здесь сухое и теплое ( в среднем +27 градусов), зима пасмурная и прохладная ( не более +10). Вода в океане летом прогревается до +23 градусов. </p><h3>ЧТО ПОСМОТРЕТЬ В ПОРТУГАЛИИ</h3><p>Подъезжая к столице Португалии, Лиссабону, вас встретит могущественный замок Св.Георгия, построенный в 11-12 веках н.э. Этот замок находится на возвышенности, поэтому видно его с каждого уголка города. В Лиссабоне также есть большое количество соборов и монастырей, дворцов, музеев и даже океанариум. Не менее интересный с исторической точки зрения город Порту, самым посещаемым местом которого является Музей Портвейна (здесь вы сможете купить признанный во всем мире оригинальный напиток родным и близким). Город Брага является религиозным центром страны: не счесть, сколько тут церквей и храмов, включая важную для католического вероисповедания святыню церковь Христа на Голгофе.</p><h3>ИНТЕРЕСНОЕ</h3><p>Имеет смысл посетить страну накануне католического Рождества, чтобы посмотреть, как готовятся жители к этому главному для них празднику. Все дома словно сияют праздничными гирляндами, а в холлах помимо ёлки стоит еще и местный рождественский атрибут – растение с ярко красными листьями. Традиционными праздничными блюдами является треска и индейка, фаршированная каштанами. Вообще, кухня страны крайне разнообразная и сочетает в себе порой даже самое не сочетаемое. Попробуйте! &nbsp;<br><br><br></p>",,,0,0,1
36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0
37,hungary,"Путёвки в Венгрию",37.jpg,"Центральное европейское государство, которое посещает лишь небольшое количество туристов, по крайней мере, по сравнению с признанными культурными столицами Европы. И очень зря, так как чистота и историческая наполненность города находятся на высоком уровне, при этом цены на проживание и развлечения намного ниже.","<p>Центральное европейское государство, которое посещает лишь небольшое количество туристов, по крайней мере, по сравнению с признанными культурными столицами Европы. И очень зря, так как чистота и историческая наполненность города находятся на высоком уровне, при этом цены на проживание и развлечения намного ниже.</p><h3>ЗАЧЕМ ЕХАТЬ В ВЕНГРИЮ</h3><p>Страна не имеет выхода к морю, однако здесь располагаются чистые и обустроенные курортами озера Хевиз (термальное озеро) и озеро Балатон, протяженность которого позволяет оценить разнообразные природные красоты (начиная от невероятных зеленых видов и заканчивая пещерами и вулканами). Помимо оздоровительных программ, страна может предложить вам уникальные экскурсии по важным историческим местам. К слову, столица Венгрии, Будапешт, является одним из самых красивых городов Европы.</p><h3>КОГДА ЕХАТЬ В ВЕНГРИЮ</h3><p>Венгрия – это та страна, которая по-своему прекрасна и зимой, и летом. Климат умеренно-континентальный, зимой температура воздуха около нуля градусов, а летом до +28. В оздоровительных целях&nbsp; Венгрию следует посещать с мая по август, когда температура воды, например, в озере Балатон прогревается до 22-28 градусов. </p><h3>ЧТО ПОСМОТРЕТЬ В ВЕНГРИИ</h3><p>Город Будапешт – сплошная достопримечательность страны. Его панорамный вид на реку Дунай находится под охраной ЮНЕСКО: мосты через реку, церкви, храмы, часовни и площади позволяют представить столицу Венгрии, как музей под открытым небом. В городе есть несколько национальных музеев, дворцов и замков, а также административные здания необыкновенной красоты и архитектурной изощренности.&nbsp; Еще один достойный для посещения город – Эгер, сердцем которого является одноименный замок. Оказавшись у Замка Эгер, вы больше не турист 21 века, вы самый настоящий средневековый рыцарь или завоеватель. Атмосфера замка и города невероятная. Также в городе Эгер есть марципановый музей, откуда точно невозможно уехать без сладкого сувенира. Печ – городок на юго-западе Венгрии, известный своей многовековой историей. Здесь располагается знаменитый бастион Барбакан, который вплоть до 16 столетия охранял город от разрушений. На территории Печа действует несколько археологических и исторических музеев. </p><h3>ИНТЕРЕСНОЕ</h3><p>Вы когда-нибудь слышали про венгерские вина? А вот они очень даже популярны в Европе, хотя и в большинстве своем являются сладкими. Венгерские вина отлично сочетаются с местной кухней: супы, штрудели и даже фуа-гра (Венгрия - единственная страна, имеющая право производить гусиную печень по оригинальной французской технологии). Обедая в ресторанах и кафе, обратите внимание, что чаевые официантам даются прямо из рук в руки. <br><br><br></p>",,,0,0,1
38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
39,brazil,"Путёвки в Бразилию",39.jpg,"Бразилия – крупная по численности и территории южноамериканская страна, которая, в первую очередь, ассоциируется с жарким солнцем, джунглями, золотыми пляжами, ароматным кофе и экзотическими женщинами. ","<p>Бразилия – крупная по численности и территории южноамериканская страна, которая, в первую очередь, ассоциируется с жарким солнцем, джунглями, золотыми пляжами, ароматным кофе и экзотическими женщинами. </p><h3>ЗАЧЕМ ЕХАТЬ В БРАЗИЛИЮ</h3><p>В Бразилию едут туристы, как правило, очень обеспеченные и избалованные типичными курортами. В связи с тем, что трансатлантический перелет долгий и дорогой (в среднем полторы тысячи долларов на человека туда и обратно), соотечественников там можно вовсе и не встретить. Бразилия с востока омывается Атлантическим океаном, на территории государства располагаются и равнины, и горы, и низменности. Богатый рельеф, разнообразные водные ресурсы, необыкновенная фауна и культурно-исторические памятники, делают страну Бразилию такой манящей для туристов со всего мира.</p><h3>КОГДА ЕХАТЬ В БРАЗИЛИЮ</h3><p>Жаркая тропическая страна ждет в гости практически круглый год. Даже в самое прохладное время на юге страны температура воздуха не опускается ниже +10 градусов. Вопреки существующему мнению, как таковых проливных дождей тут нет: в месяцы с января по март (Рио-де-Жанейро) и с апреля по июнь (Сальвадоре), погода характеризуется кратковременными дождями и повышенной облачностью. Самый туристический пик – февраль и март, время Нового Года и Бразильского Карнавала.</p><h3>ЧТО ПОСМОТРЕТЬ В БРАЗИЛИИ</h3><p>Если у вас есть возможность, то обязательно посмотрите этот невероятно красочный Бразильский Карнавал. Данный религиозный праздник длится на протяжении четырех суток, когда ни один житель страны не работает, а только гуляет и веселится. Народу нереально много. Чтобы попасть на какие-то особенные интересные площадки (например, так называемый “самбадром”), нужно заплатить серьезные деньги. Но если вы не готовы за это платить, то не отчаивайтесь, самое яркие зрелища в эти дни повсюду: в кафе, ресторанах, барах, магазинах люди могут за одну секунду взять и превратиться в шествующую массу, зажигательно приглашающих всех вокруг.&nbsp; В любое другое время года страна открыта для пляжного отдыха, активного спорта и, конечно же,&nbsp; для экскурсий по историческим местам. Говоря о Бразилии, все сразу представляют себе город Рио-де-Жанейро и нависающую над городом статую Христа-Искупителя. Помимо этого, на территории Бразилии большое количество национальных парков и заповедников,&nbsp; располагающихся и на побережье и в горах. Ценители футбола знают, что здесь с самого детства местные ребята постоянно играют в футбол, в связи с этим, по всей стране образовалось огромное множество футбольных стадионов. </p><h3>ИНТЕРЕСНОЕ</h3><p>Имейте в виду, что в такой жаркой стране, передвигаясь на такси, вам придется отдельно заплатить за кондиционер, высокий класс авто, и, возможно,&nbsp; даже дать на чай водителю. Поэтому заранее рассчитайте свой бюджет и свои маршруты.<br><br><br></p>",,,0,0,1
40,cambodia,"Путёвки в Камбоджу",40.jpg,"Камбоджа – королевское государство, располагающееся на Индокитайском Полуострове и омывающееся Сиамским Заливом. На данный момент туристический интерес к стране находится в зарождающейся стадии, но, несмотря на это, Камбоджа уже может предложить отличный пляжный отдых на своей территории.","<p>Камбоджа – королевское государство, располагающееся на Индокитайском Полуострове и омывающееся Сиамским Заливом. На данный момент туристический интерес к стране находится в зарождающейся стадии, но, несмотря на это, Камбоджа уже может предложить отличный пляжный отдых на своей территории.</p><h3>ЗАЧЕМ ЕХАТЬ В КАМБОДЖУ</h3><p>Если вас уже ничем не удивляют курорты Египта, Турции, Тайланда, а чистого моря очень хочется, то Камбоджа может вас заинтересовать. Пока что здесь не так сильно развита всякого рода пляжная инфраструктура, но нетронутая современным туристическим бизнесом среда станет для вас огромным плюсом: зеленые леса, дикие птицы и животные, неизбалованные кхмеры (так называются жители Камбоджи). В стране функционируют два основных пляжных курорта: Кеп, который отлично подойдет для уединенного отдыха,  и Сиануквиль, который оценят любители яркой ночной жизни.</p><h3>КОГДА ЕХАТЬ В КАМБОДЖУ</h3><p>Камбодже характерен тропический климат. Лучшее время для посещения страны -  зимне-весенние месяцы (с ноября по апрель). В это время здесь отсутствуют осадки, температура воздуха прогревается до +30 градусов, а температура воды поднимается до +25 градусов. С мая по октябрь идет сезон дождей. Причем дожди тут проливные и с грозами,  а температура воздуха +35: жарко и влажно.</p><h3>ЧТО ПОСМОТРЕТЬ В КАМБОДЖЕ</h3><p>Обязательно посетите легендарный храм Ангкор-Ват, площадь которого почти 3 км. Это самый большой храм в мире. И безумно красивый. Столица Камбоджи, город Пномпень, также будет интересным для туриста. Типичный азиатский мегаполис, с нависающими электрическими проводами, сувенирными лавками и рынками. Здесь располагается резиденция Короля Нородома Сиамони, Храм Изумрудного Будды, Монастырь Ват Пном. Для уединения с природой вам следует посмотреть на водопады Пном Кулен (высота которого в некоторых местах достигает 80 метров) и Кбал Чхай (местные жители считают этот водопад священным источником, поэтому здесь среди вод и камней можно разглядеть статуи святых божеств).</p><h3>ИНТЕРЕСНОЕ</h3><p>Кхмеры здороваются очень любопытным образом: их приветствие означает вопрос “Вы сегодня уже ели рис?”, на что всегда лучше отвечать согласием. Национальная кухня типичная для любой азиатской страны: рыба, морепродукты, рис и фрукты. Открытием станет то количество насекомых, которое употребляют в пищу кхмеры. Для многих это  удивительно и отвратительно одновременно. <br><br></p>",,,0,1,1
41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0
47,russia,"Путёвки в Россию",NULL,"Россия – страна с многовековой историей, богатой культурой и удивительной природой. Если окинуть взглядом Россию, занимающую шестую часть планеты, то нетрудно заметить, что в ней есть почти все, что можно найти по отдельности, путешествуя по тем или иным странам","<p>Россия – страна с многовековой историей, богатой культурой и удивительной природой. Если окинуть взглядом Россию, занимающую шестую часть планеты, то нетрудно заметить, что в ней есть почти все, что можно найти по отдельности, путешествуя по тем или иным странам</p>",NULL,NULL,1,1,1
48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
50,malta,"Путёвки на Мальту",50.jpg,"Мальта – маленькое островное государство, располагающееся на Мальтийском архипелаге и омывающееся водами Средиземного Моря. Какие только мифические и исторические персонажи ни побывали на мальте в свое время: и Одиссей, и Наполеон. Да и сейчас Мальта остается привлекательным курортом для людей в поиске вдохновения, расслабления, культурных памятников и даже сокровищ. ","<p>Мальта – маленькое островное государство, располагающееся на Мальтийском архипелаге и омывающееся водами Средиземного Моря. Какие только мифические и исторические персонажи ни побывали на мальте в свое время: и Одиссей, и Наполеон. Да и сейчас Мальта остается привлекательным курортом для людей в поиске вдохновения, расслабления, культурных памятников и даже сокровищ. </p><h3>ЗАЧЕМ ЕХАТЬ НА МАЛЬТУ</h3><p>Давняя история страны (начиная со времен неолита) позволила накопить большое культурное наследие, поэтому ценители исторических памятников будут счастливы побывать здесь. Средиземноморский воздух, чистая вода и ухоженные пляжи подойдут абсолютно всем туристам. Курортные районы Слим и Сент-Джулианс на своей территории располагают большое количество ресторанов, магазинов и ночных заведений. Голден-Бэй, Айн-Туффиха, Парадайз-Бэй – спокойные и тихие пляжи,&nbsp; открывающие виды на разнообразие мальтийской природы. Очень часто туристы приезжают на остров, чтобы почистить свой организм, омолодиться и даже похудеть. И это верное решение, ведь все на Мальте способствует этому: чистый воздух и море, благодатный климат и широко распространенная талассотерапия. </p><h3>КОГДА ЕХАТЬ НА МАЛЬТУ</h3><p>Типичный средиземноморский климат позволяет туристам приезжать сюда в весенне-летний период. Температура воздуха с июня по август прогревается до 28 градусов, а температура воды до 21 градуса тепла. Сентябрь и октябрь порадует туристов самым настоящим бархатным сезоном, когда солнце не такое обжигающее, но все еще согревающее. Любители кемпинга могут планировать поездку на Мальту в зимнее время, когда температура воздуха в среднем 16-18 градусов, что вполне комфортно для ночлега в палатке у костра.</p><h3>ЧТО ПОСМОТРЕТЬ НА МАЛЬТЕ</h3><p>Большое количество архитектурных ценностей установлено в столице Мальты, Валетте. Тут и роскошный средневековый дворец Великого Магистра (который сейчас является официальной резиденцией президента),&nbsp; и кафедральный собор святого Иоанна, построенный в 13 веке. По всей стране раскинулись невероятной красоты католические соборы и церкви. Еще одним достоянием Мальты являются мегалитические храмы – древние каменные постройки&nbsp; из камня. Пребывая на Мальте, посетите пещеру Гхар-Далам и местный археологический музей. </p><h3>ИНТЕРЕСНОЕ</h3><p>Мальтийская кухня – настоящий рай для любителей вкусно и некалорийно поесть, ведь она сочетает в себе элементы греческой, итальянской, мавританской и испанской кухонь. Свежая рыба, мясо, овощи и фрукты, много зелени и средиземноморских приправ, вино делают прием пищи абсолютным блаженством. Кстати, на Мальте предостаточно уличных мошенников, которые, как раз, пользуются случаем и крадут деньги и телефоны у сытых и хмельных гостей. Будьте осторожны, не носите с собой крупные суммы денег и документы!<br><br><br></p>",,,0,0,1
51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0
53,armenia,"Путёвки в Армению",53.jpg,"Страна с многовековой  культурой, традициями и чрезвычайно оберегаемым национальным наследием. Армения не имеет выхода к морю, зато тут располагается набирающее популярность среди туристов озеро Севан, известное своими целительными свойствами.","<p>Страна с многовековой&nbsp; культурой, традициями и чрезвычайно оберегаемым национальным наследием. Армения не имеет выхода к морю, зато тут располагается набирающее популярность среди туристов озеро Севан, известное своими целительными свойствами. </p><h3>ЗАЧЕМ ЕХАТЬ В АРМЕНИЮ </h3><p>В Армению ежегодно приезжает всё больше и больше туристов с разнообразными целями: начиная от желания поближе познакомиться с местным историческим&nbsp; колоритом, заканчивая желанием покататься на горных лыжах и поесть достойного шашлыка. Действительно, национальная кухня страны признана одной из самых востребованных кухонь мира: сочное мясо из говядины и баранины, которые только-только паслись на горных лугах или необычные супы, сваренные из оленя или кефира. Что уж говорить о достопримечательностях Армении… Эта страна сохранила огромное количество монастырей и храмов, многие из которых открывают вид на гору Большой Арарат. Еще одно из главных достоинств страны – озеро Севан, вокруг которого на данный момент раскинулось большое количество оздоравливающих пансионатов. </p><h3>КОГДА ЕХАТЬ В АРМЕНИЮ</h3><p>Климат в стране типичный горный континентальный, зимой довольно холодно (в зависимости от высоты, до -15 градусов), летом сухо и жарко (до +30 градусов). Для ценителей горнолыжного спорта сезон посещения открывается в зимние месяцы, а летом вас приглашает к себе удивительное озеро Севан. В озере очень глубоко, а вода прозрачная и холодная. В целом, в районе озера температура воздуха в самые теплые дни года около 20 градусов тепла.</p><h3>ЧТО ПОСМОТРЕТЬ В АРМЕНИИ</h3><p>Захотите вы того или нет, но в Армении вы точно посмотрите на необыкновенную горную природу и на образ жизни местных жителей. Люди здесь очень трудолюбивые и искусные. Из достопримечательностей обязательно посетите местные церковные сооружения: монастыри Гегардаванг, Хор Вирап, Нораванк, Санаин, Татев, старинную церковь Рипсиме, храм Звартноц и многие другие. В стране действует несколько национальных музеев: Исторический Музей Армении, Музей Города Ереван, Музей геноцида армян в Ереване. В качестве развлечения можно посетить Ереванский Зоопарк, в котором представлено более 300 видов животных и птиц.</p><h3>ИНТЕРЕСНОЕ</h3><p>Существует некий перечень дел, который должен исполнить каждый турист, приезжающий в Армению. Запишите, чтобы не потерять: сфотографироваться на фоне Арарата, попробовать армянский коньяк, выучить основные слова приветствия и благодарности по-армянски, оценить супчик из говяжьего хвоста, удивиться прозрачности озера Севан, выпить воды в фонтане-пулпулак, что побывать в этой прекрасной стране вновь!<br><br><br></p>",,,0,1,1
54,georgia,"Путёвки в Грузию",54.jpg,"Эта многогранная страна произведет впечатление на любого туриста. С Запада Грузия омывается Черным Морем, которое готово принять гостей круглый год. Чуть южнее средь зелёных лесов располагается известный во всем мире курорт Боржоми со своими минеральными и термальными водами.","
                    <p>\\\"Теперь я буду сохнуть от тоски. И сожалеть, проглатывая слюни, что не доел в Батуми шашлыки, и глупо отказался от сулугуни\\\" – так пел Владимир Высоцкий об этой необыкновенной стране, Грузии. Никто не остался равнодушным к Грузии, вино здесь пьянит рассудок, еда насыщает желудок, а национальная культура потрясает сознание.&nbsp; </p><h3>ЗАЧЕМ ЕХАТЬ В ГРУЗИЮ</h3><p>Эта многогранная страна произведет впечатление на любого туриста. С Запада Грузия омывается Черным Морем, которое готово принять гостей круглый год. Чуть южнее средь зелёных лесов располагается известный во всем мире курорт Боржоми со своими минеральными и термальными водами. Горнолыжные курорты Гадаури и Бакуриани могут составить хорошую конкуренцию известным итальянским курортам по уровню сервиса и более сниженной цене.&nbsp;&nbsp;&nbsp; Города Тбилиси, Кутаиси, Батуми ждут вас, чтобы познакомить с исторической составляющей этой незыблемой и душевной страны. Ну и конечно же, на всей территории Грузии вас накормят лучшими хинкалями и напоят самым терпким вином.</p><h3>КОГДА ЕХАТЬ В ГРУЗИЮ</h3><p>Климат в стране меняется в зависимости от местности. У берегов Черного Моря климат комфортный, без резких перепадов температуры: летом около +25 градусов, зимой не более +10. Но вдали от моря климат становится резким: очень жаркое лето (до +40 градусов) и в среднем -5 зимой. В горах морозы с легкостью достигают -20 градусов. Однако есть несколько месяцев в году, когда температура по всей территории страны считается благоприятной: с мая по сентябрь.</p><h3>ЧТО ПОСМОТРЕТЬ В ГРУЗИИ</h3><p>Большинство жителей Грузии – православные христиане, поэтому здесь отстроено большое количество православных храмов и церквей. Путешествуя по городу Тбилиси, вы можете посетить&nbsp; монастырь Джвари, построенный в 6 веке н.э. и стоящий на вершине горы, Грузинский Национальный Музей, Музей изобразительных искусств, Тбилисский ботанический сад, и даже русский драматический театр имени Грибоедова. Не менее интересным культурным городом является Батуми. Здесь также есть и храмы, и ботанический сад, и археологический музей. Помимо этого тут установлены поющие фонтаны и парки развлечений. </p><h3>ИНТЕРЕСНОЕ</h3><p>Если вы побывали в Грузии и: не попробовали десятку сортов домашних вин, не выучили парочку грузинских тостов, не наелись до отвала тбилисского шашлыка и затем не поправили здоровье в Боржоми, не купили близким национальные кинжалы, ковры, вина и коньяки – вы не были в Грузии. Вам обязательно надо попасть сюда вновь!<br><br><br></p>				",,,0,1,1
55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0
56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0
57,belarus,"Путёвки в Белоруссию",57.jpg,"Страна, располагающаяся в Восточной Европе, являющаяся очень близкой России не только в отношении территории, но и в отношении культуры. Внешний вид страны представляет собой “комбо” европейского средневековья и социалистического двадцатого века: сочетание широких проспектов и узких каменных улиц, время от времени, дает туристам эффект присутствия то в хорошо развивающейся современной стране, то в тихом и незыблемом  старом европейском городе.","<p>Страна, располагающаяся в Восточной Европе, являющаяся очень близкой России не только в отношении территории, но и в отношении культуры. Внешний вид страны представляет собой “комбо” европейского средневековья и социалистического двадцатого века: сочетание широких проспектов и узких каменных улиц, время от времени, дает туристам эффект присутствия то в хорошо развивающейся современной стране, то в тихом и незыблемом&nbsp; старом европейском городе.</p><h3>ЗАЧЕМ ЕХАТЬ В БЕЛОРУССИЮ</h3><p>Белорусские земли были обоснованы древними племенами еще во времена 6 века н.э. и активно застраивались в средние века, поэтому сейчас страна обладает огромным историческим наследием. Каждый регион Беларуси имеет свой уникальный культурный комплекс: Брестская область насчитывает порядка двух тыс.архитектурных памятников, Гродненская область славится церковными сооружениями, Витебская область, помимо многочисленных достопримечательностей, славится уникальным природным комплексом. В стране несколько регионов и, поверьте, каждый из них сможет вас чем-то удивить.</p><h3>КОГДА ЕХАТЬ В БЕЛОРУССИЮ</h3><p>Белоруссия имеет умеренно континентальный климат, зимой столбик термометра опускается в среднем до – 8 градусов, а летом поднимается до 20. Оптимальным временем для отдыха на горнолыжных курортах являются зимние месяцы (с декабря по февраль). Для иных целей рекомендуется посещать страну в наиболее теплое время года (с мая по сентябрь). </p><h3>ЧТО ПОСМОТРЕТЬ В БЕЛОРУССИИ</h3><p>Для ценителей красивой природы обязательно к посещению известная Беловежская Пуща, которая является государственным национальным достоянием (кстати, здесь находится резиденция белорусского Дедушки Мороза, что очень понравится маленьким детям). Помимо Беловежской Пущи на территории страны расположилось множество национальных парков и заповедников: Голубые Озера, парк Припятский, Полесский и другие. Желающие познакомиться с культурой страны обязательно должны посетить замки в Гродно, Мире, Лиде, разрушенные монастыри в окрестностях Мстиславля, государственные музеи и памятники, количество которых не счесть даже самому белорусу. </p><h3>ИНТЕРЕСНОЕ</h3><p>Сейчас можно сколько угодно шутить про Белоруссию и картошку, но факт остается фактом. Самый потребляемый овощ в стране – картошечка. Ее готовят и с грибами, и с мясом, варганят фирменные драники, поэтому, даже если вы сыты картошкой по горло – не откажите себе в удовольствии попробовать ее тут, в стране, где она пользуется особым почетом!<br><br><br></p>",,,0,1,1
58,serbia,"Путёвки в Сербию",NULL,"Сербия – такая близкая и такая незнакомая Сербия - это довольно новое, неизведанное направление для российского туриста. Тем не менее, оно хранит в себе множество приятных открытий. Туризм здесь быстро набирает обороты, несмотря на то, что государство понесло потери в гражданской войне и натовских бомбардировках более 15 лет назад","<h2>Сербия</h2><h3>Сербия – такая близкая и такая незнакомая</h3><p>Сербия - это довольно новое, неизведанное направление для российского туриста. Тем не менее, оно хранит в себе множество приятных открытий. Туризм здесь быстро набирает обороты, несмотря на то, что государство понесло потери в гражданской войне и натовских бомбардировках более 15 лет назад. Сегодня этот небольшой осколок Югославии – гостеприимная восточноевропейская страна, прекрасный край монастырей и виноградников, где любят и ждут россиян.</p><p><br></p><h3>География и история</h3><p>Республика Сербия занимает центральную часть Балканского полуострова и южную часть Паннонской низменности. Столица страны – Белград. Зелёные просторы равнин и горные пейзажи с сохранившимися древними крепостями создают атмосферу спокойствия и безмятежности. Север страны характеризуется областью Воеводина. Наиболее известным городом здесь является Нови Сад – место с&nbsp;насыщенной культурной жизнью. Здесь постоянно проходят концерты, выставки, открываются новые музеи и художественные галереи. Особой красотой отличаются сербские национальные парки. Так, например, национальный парк Джердап имеет площадь в 64 тысячи гектаров. Его основной достопримечательностью является одноименное ущелье. Его флора и фауна отличаются несравнимым разнообразием. Другими известными заповедниками Сербии являются Шара, Копаоник, Фрушка гора и Тара.</p><p>Сербия ведёт свою историю с 6 века, когда западную часть Балканского полуострова заселили славяне. До 12 века сербское государство подчинялось Византии, а с середины 14 века формировалось как отдельное самостоятельное государство. Потом более 350 лет находилось под властью Османской империи. Только к концу 19 века Сербия стала независимой и получила статус королевства. С 1945 года Сербская народная республика входила в состав Федеративной народной республики Югославия, которая распалась вначале 90-х годов 20 века из-за межэтнических разногласий и нескольких гражданских войн. На данный момент Сербия представляет собой независимую республику, которая имеет официальный статус кандидата в члены Евросоюза.</p><p><br></p><h3>Зачем ехать в&nbsp;Сербию</h3><p>Во-первых, Сербия – это новое «неизбитое» туристическое направление с безвизовым режимом для россиян. С 2009 года граждане России могут находиться в стране без визы сроком до 30 дней. Во-вторых, стоимость&nbsp;<strong>туров в Сербию</strong>&nbsp;намного демократичнее по сравнению с другими европейскими странами, а уровень сервиса практически не уступает. В-третьих, Сербия - это последний форпост восточно-славянской культуры в центре старой Европы, здесь помнят и чтят богатые культурно-исторические связи с Россией. Поэтому здесь вы не почувствуете себя чужаком. Ещё одним плюсом отдыха в Сербии является то, что край этот производит прекрасные сорта вин, которые можно с удовольствием дегустировать и приобретать в качестве сувенира. Помимо всего прочего, в последнее время оживилось финансирование курортных зон и отельных комплексов, страна гостеприимно заботится об удобствах приезжих иностранцев.</p><p><br></p><h3>Когда ехать в Сербию</h3><p>В Сербию можно ехать круглый год. Наиболее красочными будут пейзажи, если выбирать отдых в Сербии летом. Хорошо здесь будет и в межсезонье. Но покупать&nbsp;<strong>путёвки в Сербию</strong>&nbsp;на зимний сезон 2015-2016 особенно выгодно! При раннем бронировании зимнего тура в Сербию вы экономите до 30% стоимости путёвки. К тому же очень удобна система оплаты: 25% при покупке тура, остальные 75% можно внести за 2 недели до заезда!</p><p><br></p><h3>Активный отдых в Сербии</h3><p>Отдых в Сербии, в первую очередь, придётся по вкусу любителям активного времяпрепровождения, так как здесь есть, на что посмотреть и где развернуться. Крупнейший горный массив Сербии — Копаоник, который находится на высоте 1770 м, предлагает замечательные условия для занятий зимними видами спорта. На территории этого горного хребта находятся отличные горнолыжные курорты. Здесь изумительная природа, весьма демократичные цены и хорошие отели. Помимо собственно курорта Копаоник, отличными условиями обладают Златибор и Стара Планина, которые порадуют современными подъёмниками, экстремальными спусками и безопасными трассами. Катание на лыжах и сноубордах прекрасно дополнит богатая экскурсионная программа. Старинные города, красота древних монастырей, безмятежность национальных парков не оставят вас равнодушными.</p><p><br></p><h3>Краткие характеристики горнолыжного курорта Копаоник</h3><p>Копаоник – самый большой лыжный центр в Сербии. Находится он на высоте 1.770 – 2.017 м (Панчичев верх). Преимущество Koпаоника в невероятно красивом природном окружении, а также в чудесном микроклимате, около 200 солнечных дней и приблизительно 160 дней в году под снежным покровом. Благодаря системе для искусственного снега, которая покрывает 97% площади лыжного центра, зимний сезон длится дольше и не зависит от погодных условий.</p><p>Копаоник&nbsp;– популярный зимний центр и у молодежи, благодаря развитой системе «апре-ски», а так же и из-за богатого выбора ночных развлечений. Семьи с детьми смогут насладиться разнообразными предложениями сноу-парка, а также и разнообразными видами зимних развлечений – катание на санках, на коньках. Для самых маленьких, а так же начинающих, тех, кто делает свои первые шаги на лыжах, оборудован безопасная зона с движущейся дорожкой, которая облегчает овладеть основным лыжным искусством.</p><ul><li>Oбщая протяженность трассы для спуска и катания – 62 км;</li><li>Snowboard парк с лыжной трассой общей протяженностью 450 м;</li><li>21 синяя трасса, 9 красных трасс, 6 черных трасс;</li><li>Количество подъёмников и канатных дорог – 24, включая и детский лыжный сад;</li><li>Максимальный перепад высот – 512 м;</li><li>Самая длинная трасса – 3,5 км Бела Река, длина освещенной трассы для ночного катания – Мало oзеро – 450м;</li><li>Три трассы для слалома: гигантский слалом, супер гигантский слалом, скоростной спуск;</li><li>Free ride лыжная трасса.</li></ul><h3><br></h3><h3>Лечебный и оздоровительный отдых</h3><p>Можно и нужно ехать в Сербию и в оздоровительных целях, тут к услугам туристов такие бальнеологические курорты, как Враньска баня, Ковиляча баня, Пролом баня и некоторые другие. Сосновые леса здесь насыщают воздух целебными эфирными маслами, которые заряжают организм бодростью, и помогают избавиться от насморка и аллергий. Лечебные свойства минеральных источников, богатые углекислым газом грязи, чистый воздух и мягкий горный климат быстро восстановят нарушенный обмен веществ в организме. К тому же, душа здесь просто отдыхает. Можно ехать на отдых в Сербию и с детьми. Национальные парки наполнены дикими животными и редкими видами птиц, которых реально увидеть в естественных условиях обитания, что приведёт любого ребёнка в восторг.</p>",NULL,NULL,0,0,0
